lat,lng,name,url,
34.0445121786 , -118.265864253 , Wolfgang Puck Bar & Grill , https://foursquare.com/item/50c427e4e4b02917140a0222 , 
34.0448809561 , -118.25875798 , Hank's Bar , https://foursquare.com/item/4c8c6ab9ed3ab60cedef6721 , 
34.0451922566 , -118.266448975 , Glance Lobby Bar , https://foursquare.com/item/4ea86dc44fc6c67fa39917df , 
34.048799 , -118.260882 , Pazzo Gelato , https://foursquare.com/item/53bb70ba498e1613ae003526 , 
34.0485509304 , -118.258632357 , Marie's Coffee & Deli , https://foursquare.com/item/4d8ce8375091a1cd6d8a6b01 , 
34.0488278342 , -118.260967788 , George's Greek Grill , https://foursquare.com/item/51fc1331498e7a240efe9a9c , 
34.0482150441 , -118.259014936 , Bath & Body Works , https://foursquare.com/item/54519968498ebd52d5a122d3 , 
34.0410850357 , -118.267210722 , Hooters of Downtown LA , https://foursquare.com/item/4e2e19ff1fc729417e4f2725 , 
34.0444188341 , -118.265209794 , Rock'n Fish , https://foursquare.com/item/4dcc7b9145dd1ab984309fe2 , 
34.0491748263 , -118.260352314 , Starbucks , https://foursquare.com/item/4e7b8014b80384d5f57600fb , 
34.0488012431 , -118.260847877 , Oleego , https://foursquare.com/item/5277415311d2ad0f0d27ac65 , 
34.0490769902 , -118.259249051 , Seasalt Fish Grill , https://foursquare.com/item/53681ff2498ead83b9b1725b , 
34.0446055229 , -118.265944719 , The Conga Room , https://foursquare.com/item/4e2e17e81fc729417e4f2609 , 
34.044075 , -118.260872 , Fashion Cafe , https://foursquare.com/item/5272e2dd498e7caa19bddf1a , 
34.04538468 , -118.2604854 , The Coffee Bean & Tea Leaf® , https://foursquare.com/item/4e2e0c60483b93c2f2d201db , 
34.0451744768 , -118.266502619 , LA Market , https://foursquare.com/item/4eb5d0396da1df9ffaab3bbf , 
34.0486010469 , -118.260899267 , Indus by Saffron , https://foursquare.com/item/52b4e304498e4638e42e7722 , 
34.044030217 , -118.265021884 , Red Mango - LA Live (Self-Serve) , https://foursquare.com/item/52d9f1f111d2344fc5671c70 , 
34.045298935 , -118.266534805 , The Mixing Room , https://foursquare.com/item/4ef02775991107885b60d47f , 
34.0463826717 , -118.263160438 , Casa Nostra Ristorante & Bar , https://foursquare.com/item/5510c62c498ec902ddb9e53a , 
34.04800141 , -118.2584453 , Macy's , https://foursquare.com/item/4db9a282b5928d7fda7216be , 
34.0449166701 , -118.266363144 , Starbucks , https://foursquare.com/item/4d1cee590f0f2d43661aabc4 , 
34.0402203663 , -118.259294732 , The Belasco , https://foursquare.com/item/4e481f8052b1bac0d98d1ac9 , 
34.0408153475 , -118.265250281 , South Park L.A. , https://foursquare.com/item/4ecd3e699adf1839a20d6b0d , 
34.0445547925 , -118.264610769 , Stafford + Mathis Kitchen , https://foursquare.com/item/500ef4e2e4b0302f937f48fd , 
34.0451774667 , -118.266375131 , Espressamente Illy , https://foursquare.com/item/4e0d2414b61c3fe477f6fb8c , 
34.0486848644 , -118.261019179 , New Moon Cafe , https://foursquare.com/item/54935adb498efae0694b326a , 
34.0455234037 , -118.258536458 , Big Wangs , https://foursquare.com/item/4bbbdc8e70c603bb40fb96b4 , 
34.0454884347 , -118.260682285 , Ralphs , https://foursquare.com/item/4db9a1b7b5928d7fda7212b8 , 
34.0418851592 , -118.256750107 , Javier's Tacos Mexico , https://foursquare.com/item/4d855f412142a090cf0e9107 , 
34.043793848 , -118.26592405 , Lexus Club @ Staples Center , https://foursquare.com/item/525ea4a311d2582769d459f7 , 
34.0438981081 , -118.266095347 , Wayne Gretzky Statue , https://foursquare.com/item/5393c748498e099c9f7ba50c , 
34.0451455374 , -118.25675371 , Ham & Eggs Tavern , https://foursquare.com/item/5205d30711d252a87a9d3604 , 
